title,seakpeek,date,link
카카오게임즈 청약대박에 中텐센트 '조용한 미소',하반기 기업공개(IPO) 시장 기대주로 주목받는 카카오게임즈가 공모 청약 초대박 흥행돌풍을 일으키면서 중국 거대 게임사 텐센트가 조용히 미소 짓고 있다.  텐센트는 넷마블과 함께 카카오게임...,2020.09.02 12:55,https://paxnetnews.com/articles/64874
뉴스모음,부동산 시장 컨트롤타워 '부동산거래분석원' 만든다 [주요언론] 정부가 부동산 시장을 전방위적으로 조사해 불공정 행위와 투기를 뿌리 뽑기 위한 부동산거래분석원을 출범시킬 예정이다. 홍남기 부...,2020.09.02 11:16,https://paxnetnews.com/series/64867
"미래에셋대우, 해외종목 실시간 시세 무료 확인한다",미래에셋대우가 국내 해외주식 투자자를 위해 미국·일본 등 주요 국가의 개별종목 실시간 시세 확인 서비스를 무료로 제공한다고 2일 밝혔다. 실시간 시세를 무료로 이용할 수 있는 대상은 미국(...,2020.09.02 11:14,https://paxnetnews.com/articles/64866
"FDA, 한미약품 항암신약 '오락솔' 우선심사 지정","한미약품이 개발한 경구용 항암신약 '오락솔'의 시판허가를 위한 미국 식품의약국(FDA) 허가 심사가 본격화한다.  한미약품 파트너사 아테넥스는 1일(미국 현지시각) ""FDA가 오락솔의 전이...",2020.09.02 08:48,https://paxnetnews.com/articles/64859
"추석에 코로나까지…9월 크레딧시장, 약세 가능성↑",9월 크레딧 시장이 약세 가능성을 보이고 있다. 이달 만기 예정인 크레딧물 규모가 올해 두 번째로 많은데다 3분기 말 추석 연휴도 예정돼 있어 채권수급 부담이 가중될 전망이다. 최근 코로나...,2020.09.02 08:35,https://paxnetnews.com/articles/64827
투자매력분석,빅히트엔터테인먼트(이하 빅히트)가 오는 10월 유가증권시장(코스피) 상장을 목표로 기업공개(IPO)를 시작한다. 시장에서 추정되는 기업가치는 최대 6조원대에 이른다. 빅히트가 '콘텐츠 플랫...,2020.09.02 08:34,https://paxnetnews.com/series/64656
"'역대 최대 IPO 흥행' 카카오게임즈, '따상' 가능성은?",카카오게임즈가 기업공개(IPO) 수요예측에서 역대 최대 청약 경쟁률을 기록했다. 하지만 상장 당일 SK바이오팜과 같은 일명 '따상(공모가 2배로 시초가 형성 후 상한가 기록)' 현상이 일어...,2020.09.02 08:34,https://paxnetnews.com/articles/64797
"저신용 채권 투자한 SPV, A급 채권·CP 볕들까",기업유동성지원기구(SPV)가 설립 이후 투자 비중의 상당부분을 저신용 채권에 투자한 것으로 나타나며 A급 이하 채권시장에 마중물이 될 것으로 전망된다. A급 이하 공모채를 찾아보기 힘든 가...,2020.09.02 08:34,https://paxnetnews.com/articles/64840
공모주 바람 타고…성장성 특례 상장 부활 움직임,지난해 부진을 면치 못하던 성장성 특례 상장제도가 올해 몰라보게 달라졌다. 공모주 청약 열풍에 힘입어 높은 경쟁률을 기록하면서 투심을 끌어 모은 것이다. 이에 성장성 특례를 활용한 상장이 ...,2020.09.02 08:33,https://paxnetnews.com/articles/64839
"쌍용양회, 우선주 전량·보통주 10대 1 감자한다",시멘트 제조사 쌍용양회공업(이하 쌍용양회)이 현재 발행돼 있는 우선주 전량을 매입해 소각한다. 이와 동시에 1000원인 보통주의 액면가는 100원으로 줄이는 무상감자를 단행한다. 쌍용양회 ...,2020.09.01 14:43,https://paxnetnews.com/articles/64832
"카페24·페이스북 웨비나, 1800명 모이며 성료","글로벌 전자상거래 플랫폼 카페24와 페이스북이 공동 주최한 '페이스북을 통한 이커머스 성공 전략' 웨비나(Webinar, Web+Seminar)가 성황리에 마쳤다. 카페24는 페이스북 아시...",2020.09.01 14:41,https://paxnetnews.com/articles/64831
"에이치엘비, 시가보다 싸게 메디포럼제약 인수","에이치엘비생명과학과 진양곤 에이치엘비(HLB) 회장, 조용준 동구바이오제약 대표가 시가보다 30% 이상 낮은 가격에 코스닥 상장사 메디포럼제약의 지분을 취득한다. 주가가 낮았을 때 가격이 ...",2020.09.01 11:39,https://paxnetnews.com/articles/64816
"에이치엘비그룹, 메디포럼제약 인수한다",에이치엘비(HLB)그룹에서 코스닥 상장사 메디포럼제약 인수에 나선다. 에이치엘비그룹이 메디포럼제약의 신주와 전환사채(CB) 등을 인수해 기존 최대주주인 메디포럼을 제치고 새 최대주주가 될 ...,2020.09.01 10:08,https://paxnetnews.com/articles/64807
"마이크로텍, 영업익 흑자전환 성공","코스닥 상장사 마이크로텍이 지난해 흑자전환에 성공했다. 1일 금융감독원 전자공시시스템에 따르면 6월 결산법인인 마이크로텍은 2019년 연결재무제표 기준 매출액 578억, 영업이익 4억930...",2020.09.01 10:06,https://paxnetnews.com/articles/64803
"대신證, 디지털 전환 사활…新 성장동력 확보","대신증권이 디지털금융 전환에 사활을 걸고 있다. 새로운 성장동력을 확보하겠다는 의도로 보인다. 최근 대신증권은 인공지능(AI), 빅데이터 분석 등 4차산업혁명으로 분류되는 정보통신기술의 적...",2020.09.01 09:12,https://paxnetnews.com/articles/64801
CEO가 뛴다,문종석 CJ프레시웨이 대표( 사진 )가 내년 사상 최대 실적 갱신에 남다른 의욕을 보이고 있다. 올해는 코로나19로 인해 성장세가 꺾였지만 '포스트 코로나' 시대에선 그동안 벌여 온 대규모...,2020.09.01 08:39,https://paxnetnews.com/series/64747
"SK디스커버리, 3년만에 공모채 발행 착수",SK디스커버리가 지주사 설립 이후 처음으로 공모 회사채 발행에 나선다. A급 발행사인 SK디스커버리 수요예측에 기업유동성지원기구(SPV)가 참여할지도 주목된다. 31일 금융투자업계에 따르면...,2020.09.01 08:27,https://paxnetnews.com/articles/64787
엔에프씨 예심 청구…5개월만에 IPO 재도전,화장품 소재 기업 엔에프씨가 상장 예비심사를 청구했다. 지난 3월 신종 코로나바이러스 감염증(코로나19) 여파로 기업공개(IPO)를 철회한 지 5개월만이다. 국내 증시가 다시 상승장으로 돌...,2020.09.01 08:24,https://paxnetnews.com/articles/64752
"성도경 비나텍 대표 ""9월 코스닥 상장 목표""",차세대 에너지 저장장치로 각광받는 슈퍼커패시터를 주력으로 양산하는 비나텍이 기업공개(IPO) 출사표를 던졌다. 최근 슈퍼커패시터가 미래산업으로 꼽히는 전기자동차(EV)용 2차전지의 보완재로...,2020.08.31 16:36,https://paxnetnews.com/articles/64786
"나재철 회장 ""당국 사모펀드 처리, 시장위축 우려""",나재철 금융투자협회장이 금융당국의 사모펀드 관련 사태 처리에 대해 우려감을 드러냈다. 판매사에게 과도한 책임을 지우는 것은 사모펀드 시장 자체를 위축시킬 수 있다는 지적이다. 나재철 금융투...,2020.08.31 14:45,https://paxnetnews.com/articles/64781
"대우조선해양건설·동국제강, 수리조선소사업 '맞손'",대우조선해양건설이 동국제강과 함께 고성 수리조선소 사업에 나선다.  종합중견 건설사 대우조선해양건설은 철강 제조기업인 동국제강과 손 잡고 경남 수리조선소 사업을 추진할 계획이라고 31일 밝...,2020.08.31 14:17,https://paxnetnews.com/articles/64780
"에이티세미콘, 바이오·유통사업 '시동'",반도체 패키징업체인 에이티세미콘이 나노 기술사업체와 손잡고 제약·바이오 사업에 뛰어든다.  에이티세미콘은 나노기술 업체인 에이펙셀과 합작법인 에이펙셀생명과학을 설립키로 했다고 31일 밝혔다...,2020.08.31 13:51,https://paxnetnews.com/articles/64777
"문종석 CJ프레시웨이 대표 ""수익구조 혁신에 집중""",CJ프레시웨이는 내달 1일 창립 20주년을 맞아 지난 28일 서울 상암동 본사 사옥에서 창립기념식을 가졌다고 31일 밝혔다.  문종석 대표( 사진 )는 이날 기념식에서 코로나19로 인한 위...,2020.08.31 12:36,https://paxnetnews.com/articles/64771
카카오게임즈 공모가 2만4000원 결정,카카오게임즈가 수요예측에서 국내 기업공개(IPO) 사상 최고 경쟁률을 기록했다. 카카오게임즈는 지난 26일부터 이틀간 진행한 국내 및 해외 기관 투자자 대상 수요예측 결과 경쟁률 1479대...,2020.08.31 10:26,https://paxnetnews.com/articles/64764
특징주,우리들휴브레인이 바이오 기업 인수합병(M&A) 기대 속에 급등하고 있다.  31일 9시40분 현재 우리들휴브레인은 전거래일 대비 6.25% 오른 6120원에 거래중이다.  우리들휴브레인은 ...,2020.08.31 09:41,https://paxnetnews.com/series/64757
"삼양사, 수직계열화 빛 보나...이노켐 결손 해소",페놀류 화합물 비스페놀A(BPA) 생산업체인 삼양이노켐이 순이익 기조를 이어가며 완전자본잠식에서 벗어날 준비를 하고 있다. 28일 삼양홀딩스에 따르면 삼양이노켐은 지난 2016년 391억원...,2020.08.31 08:32,https://paxnetnews.com/articles/64701
해태빙과 깜짝 흑자...빙그레·해태 '빅딜' 윈-윈 기대,만성적자에 시달렸던 해태아이스크림(옛 해태제과 빙과부문)이 간만에 흑자전환에 성공했다. 지난 3월 해태제과-빙그레 간 1400억원 규모의 '빙과 빅딜'로 빙그레의 기대감도 커지는 모습이다....,2020.08.31 08:32,https://paxnetnews.com/articles/64687
"9월 만기 회사채 6.2조, 10년새 월간 최대",8월 들어 회사채 시장 분위기가 호전된 가운데 오는 9월 만기가 도래하는 회사채가 최근 10년간 가장 큰 규모로 예정됐다. 평균치의 2배 이상의 만기채가 몰리면서 회사채 공급이 늘어나 수급...,2020.08.31 08:30,https://paxnetnews.com/articles/64737
"코닉글로리, 경영권 분쟁 재점화되나",코스닥 상장사 코닉글로리가 다시 한 번 경영권 분쟁에 휘말릴 가능성에 놓였다. 연초부터 지속된 분쟁을 마무리 짓고 중국 기업이 최대주주로 올라선 직후의 일이다. 28일 금융투자(IB) 업계...,2020.08.28 17:12,https://paxnetnews.com/articles/64746
"이오플로우 ""글로벌 웨어러블 약물전달 솔루션 기업 도약""",코스닥 상장을 앞둔 이오플로우가 공모를 통해 모인 자금 대부분을 신제품 개발 및 생산에 활용하겠다는 계획을 밝혔다. 이를 통해 세계적으로 주목 받는 의료기기 회사로 도약할 것이란 기대다. ...,2020.08.28 16:21,https://paxnetnews.com/articles/64739
"공매도 금지, 내년 3월까지 6개월간 재연장",금융당국이 '공매도 금지' 조치를 내년 3월까지 6개월간 연장하기로 결정했다. 개인 투자자에게 불리한 공모주 배정방식 개선 등 추가 대책도 마련하기로 했다. 은성수 금융위원장은 지난 27일...,2020.08.28 14:29,https://paxnetnews.com/articles/64729
"윙입푸드, 상반기 수익성 악화···개발·마케팅비 증가",코스닥 상장사 윙입푸드가 올해 상반기에 전년 동기대비 9% 증가한 매출액을 올렸지만 오히려 영업이익과 순이익 감소를 겪었다. 이에 대해 윙입푸드는 신제품 개발 비용과 마케팅비 증가에 따른 ...,2020.08.28 11:03,https://paxnetnews.com/articles/64712
"미래에셋대우, '해외주식 파워종목 검색' 서비스 출시","미래에셋대우는 국내 증권사 최초로 미국, 중국, 홍콩, 한국을 포함한 4개국, 8개 거래소에 대한 해외주식 파워종목검색 서비스를 제공한다고 28일 밝혔다. '해외주식 파워종목 검색 서비스'...",2020.08.28 10:28,https://paxnetnews.com/articles/64713
"신주 상장 앞둔 현대로템, 주가하락 '어쩌나'",현대로템이 전환사채(CB) 잔량에 대해 콜옵션을 행사하며 부채비율을 낮췄다. CB 투자자들에게도 상당한 안겨줬다. 하지만 신주 상장을 앞두고 주가이 이뤄지며 기존 주주들의 고심이 깊어지고 ...,2020.08.28 08:41,https://paxnetnews.com/articles/64702
"'라임 무역펀드 전액배상', 최선의 선택될까?",라임자산운용(이하 라임) 무역금융펀드 판매사들이 결국 금융감독원 분쟁조정위원회(이하 금감원 분조위)가 제시한 '투자원금 100% 배상' 조정안을 수락했다. 금융 분쟁조정 역사상 판매사가 펀...,2020.08.27 19:14,https://paxnetnews.com/articles/64693
라임 무역펀드 판매사 '전액 배상' 수용,라임 무역펀드 판매사들은 금융감독원의 분쟁조정안을 수용하는 것으로 가닥을 잡았다. 앞서 신한금융투자가 분쟁조정안을 수용하는 입장을 내놓으며 관련 판매사 모두가 전액 배상안을 수용한 것이다....,2020.08.27 18:41,https://paxnetnews.com/articles/64703
"한화갤러리아타임월드BW, 마이너스 금리 거래···왜?",한화갤러리아타임월드의 채권이 지난 26일 장중 '마이너스 수익률'로 거래됐다. 국내에서 보기 어려운 현상이다. 만기상환금액보다 높은 가격에 채권을 매입해 마이너스 수익률을 기록한 것. 이날...,2020.08.27 15:57,https://paxnetnews.com/articles/64648
"NH證, '옵티머스' 피해자 '유동성 선지원' 결정",옵티머스자산운용 펀드의 최대 판매사인 NH투자증권이 피해 고객에 대한 투자금 유동성 공급을 결정했다. 3억원 이하 투자자들은 원금의 최대 70%까지 유동성을 선지원 받을 수 있게 될 예정이...,2020.08.27 11:31,https://paxnetnews.com/articles/64672
"롯데지주, 회사채 수요예측에 모집액 5배 뭉칫돈",롯데지주(AA0)가 회사채 발행을 위해 실시한 수요예측에서 모집액의 5배가 넘는 자금을 끌어모았다. 27일 금융투자업계에 따르면 롯데지주는 전일 1500억원의 회사채를 발행하기 위한 수요예...,2020.08.27 11:01,https://paxnetnews.com/articles/64668
코로나에도 이스트스프링 美투자적격 회사채펀드 '주목',신종 코로나바이러스 감염증(코로나19) 여파로 경기침체 우려가 커지는 가운데 현대차증권의 '이스트스프링 미국투자적격 회사채 펀드'가 안정적 투자 대안으로 주목받고 있다. 편입종목수만 400...,2020.08.27 10:04,https://paxnetnews.com/articles/64663
"시노펙스, FPCB 사업 관련 베트남 현지 공장 인수",시노펙스가 베트남 현지 신규 공장을 인수해 연성회로기판(FPCB) 사업 고도화와 다각화를 추진한다.  시노펙스는 지난 26일 베트남 박닌성 옌퐁현에 위치한 옛 플렉스컴 1공장에 대해 우리은...,2020.08.27 09:09,https://paxnetnews.com/articles/64660
"유테크, 대기업 온라인 전용몰 진출",프리미엄 마스크 시장에 진출한 코스닥 상장사 유테크가 국내 대기업 온라인 전용몰 시장으로 진출한다.  유테크는 27일 국내 유통기업 세이브에스엠과 함께 신한카드 신한페이판(PayFAN) 등...,2020.08.27 08:29,https://paxnetnews.com/articles/64658
"삼성重, 실적 악화 속 5번째 사모채 발행",삼성중공업이 올해 다섯 번째 사모채를 발행한다. 지난 2015년을 마지막으로 공모채 시장을 떠난 삼성중공업은 사모채와 장기 CP(기업어음) 등 전방위 방법을 동원하며 자금 조달에 나서고 있...,2020.08.27 08:25,https://paxnetnews.com/articles/64643
"하나금투의 1호 성장성 특례 상장, 성공할까?",하나금융투자가 웨어러블 인슐린 펌프 업체 이오플로우로 창사 이래 첫번째 성장성 특례 상장을 추진한다. 독자적 기술력을 갖춘 만큼 기술특례 상장도 가능하지만 충분한 성장성 담보로 환매청구권(...,2020.08.27 08:24,https://paxnetnews.com/articles/64590
"넥스틴, IPO 앞두고 주관사 교체 이유는?",반도체 검사장비업체 넥스틴이 올해 기술특례 상장을 추진하면서 상장 주관사를 한국투자증권에서 KB증권으로 교체하는 승부수를 던졌다. 한국투자증권이 비(非) 바이오기업의 기술특례 상장에 대해 ...,2020.08.27 08:24,https://paxnetnews.com/articles/64646
"현대건설, 회사채 수요예측 8500억 모집 성공",현대건설이 회사채 발행을 위해 실시한 수요예측에서 목표액의 4배가 넘는 수요를 확보하면서 흥행을 거뒀다. 현대건설은 전일 2000억원 회사채 발행을 위해 수요예측을 실시했다. 수요예측 결과...,2020.08.27 08:23,https://paxnetnews.com/articles/64621
"카카오게임즈, 하반기 '따상 신화' 이어갈까",하반기 기업공개(IPO) 최대어로 꼽히는 카카오게임즈가 본격적인 공모 절차에 돌입하면서 SK바이오팜의 따상(상장 첫날 공모가 두 배 가격에 시초가 형성 후 상한가) 신화를 이어갈 수 있을지...,2020.08.26 13:37,https://paxnetnews.com/articles/64630
"TS인베스트, 메디프론에 재투자 '200억 CB 인수'","신약개발 바이오기업 메디프론이 국내 자본시장에서 대규모 투자를 유치했다. 메디프론은 지난 3월부터 시작한 자금조달 작업을 통해 약 400억원에 가까운 자금을 모았다. 메디프론은 신약개발, ...",2020.08.26 13:13,https://paxnetnews.com/articles/64626
"웰바이오텍, 클린룸 공조기업 금영이엔지 인수","웰바이오텍이 클린룸 사업에 뛰어든다. 클린룸은 반도체, 2차전지 등 전방산업의 수요 증가로 빠르게 성장하고 있는 시장이다. 웰바이오텍은 클린룸 및 드라이룸 공조설비 전문기업 금영이엔지 지분...",2020.08.26 09:51,https://paxnetnews.com/articles/64612
"SK건설의 EMC 인수, IPO 포석되나","SK건설이 1조원 초반대의 종합환경플랫폼 EMC홀딩스를 인수하면서 업계에서는 상장 가능성이 한층 높아졌다는 반응이 나오고 있다. 수처리, 폐기물 처리사업을 추가하면서 기업가치가 늘어날 것이...",2020.08.26 08:35,https://paxnetnews.com/articles/64573
"코로나 재확산, 대규모 신용등급 하락 이어질까?",코로나19 감염자 속도가 빠르게 늘며 하반기 크레딧 시장 내 대규모 신용등급 하락 우려가 심화되고 있다. 지난 상반기 다수 기업이 신용등급 하향을 경고하는 부정적 검토(워치리스트)를 받은 ...,2020.08.26 08:35,https://paxnetnews.com/articles/64594
"IPO 속도내는 넥스틴, 이달중 증권신고서 제출",반도체 웨이퍼(기판) 검사 장비업체 넥스틴이 8월 중 증권신고서를 제출하고 기업공개(IPO)에 본격 나선다. 국내외 수주가 늘면서 회사 규모가 급속히 커지는 만큼 필요한 운영자금을 적기에 ...,2020.08.26 08:30,https://paxnetnews.com/articles/64597
명동 프리즘,명동 기업자금시장 관계자들은 금융감독원의 '전문사모운용사 전담검사단' 활동과 관련해 3년이라는 조사기간에 회의적인 반응을 보인다. 사모펀드 운용사와 P2P 대출업체에 대한 경고등이 오래 전...,2020.08.26 08:28,https://paxnetnews.com/series/64540
롯데에 무슨 일이,"재계 일각은 롯데그룹 위기의 시발점을 지난 2017년 사드(THAAD·고고도미사일방어체계) 부지 제공에 따른 중국에서의 보복으로 보기도 하지만, 엄밀히 따지면 2015년 경영권 분쟁으로 거...",2020.08.26 08:28,https://paxnetnews.com/series/64513
"신용도 악화된 SK이노, 3000억 회사채 발행 추진",SK이노베이션이 2년만에 공모 회사채 발행을 추진하고 있다. 만기가 도래하는 회사채가 없는 상황에서 발행규모가 최소 3000억원으로 예정된 만큼 운영자금 확보에 나선 것으로 풀이된다. 25...,2020.08.26 08:25,https://paxnetnews.com/articles/64588
"'부실 라임펀드 판매' 산은, 분쟁 해소 '임박'","라임펀드의 환매 중단으로 투자자와 갈등을 겪었던 KDB산업은행이 분쟁 대부분을 마무리했다.  산은은 환매중단된 '라임레포플러스사모KD-1호'의 투자자 26명(개인 25명, 법인 1개사)중 ...",2020.08.25 14:42,https://paxnetnews.com/articles/64582
"카페24, 페이스북과 글로벌 마케팅 성공전략 공개","전자상거래 플랫폼 카페24는 다음달 1일 오후 2시 '페이스북을 통한 이커머스 성공 전략'을 주제로 웨비나(Webinar, Web+Seminar)를 개최한다고 25일 밝혔다. 이번 웨비나에...",2020.08.25 08:53,https://paxnetnews.com/articles/64557
"SPV 가동 중인 채권시장…""코로나 걱정 없다""",코로나19 감염자 속도가 빠르게 늘며 국내 경제가 또 한 번 긴장하고 있다. 코로나19가 본격적으로 퍼졌던 지난 1분기 공포에 따른 투매현상(패닉셀) 현상이 발생하며 시장은 충격을 받았다....,2020.08.25 08:43,https://paxnetnews.com/articles/64545
"분주한 동학개미 덕본 키움證, 하반기에도 웃을까","신종 코로나바이러스감염증(코로나19) 재확산 우려가 커지면서 개인투자자들이 증시 버팀목 역할을 이어가고 있다. 매도세를 보인 외국인, 기관과 달리 개인들이 대규모로 주식을 사들였기 때문이다...",2020.08.25 08:42,https://paxnetnews.com/articles/64541
"차바이오텍 '차백신연구소', IPO 주관사에 삼성證",차바이오텍 계열사 차백신연구소가 상장 대표주관사로 삼성증권을 낙점했다. 2021년 코스닥 입성에 나서겠다는 목표다.  24일 투자은행(IB) 업계에 따르면 차백신연구소는 최근 삼성증권과 상...,2020.08.25 08:42,https://paxnetnews.com/articles/64546
"'IPO 추진' 블루포인트, 긍정적 '몸값' 기대 이유는?",창업기획사(엑셀러레이터·AC)로는 처음 기업공개(IPO)에 나서는 블루포인트파트너스(이하 블루포인트)의 경쟁력은 안정적 벤처기업 육성 시스템과 신속한 투자 회수 및 재투자 전략에서 찾을 수...,2020.08.25 08:41,https://paxnetnews.com/articles/64509
"LG유니참, 'No재팬' 피하는 법 '눈길'",LG유니참이 장기화되고 있는 '노재팬 운동'의 영향을 거의 받지 않고 있는 것으로 나타났다. LG유니참은 일본 유니참(지분 51%)과 LG생활건강(49%)이 합작 설립된 곳으로 여성용품 '...,2020.08.25 08:38,https://paxnetnews.com/articles/64510
"위기의 신라젠, '원톱 체제'로 전략 수정","신라젠이 당초 계획된 공동대표가 아닌 단독대표 체제를 가게 된다. 신라젠 관계자는 24일 ""경영지배인인 주상은 부사장과 이권희 전무 중 내달 7일 임시 주주총회에서 주 부사장만을 등기임원(...",2020.08.25 08:14,https://paxnetnews.com/articles/64525
"윙입푸드, 1공장 재건축 결정…생산·관리능력 확대",윙입푸드가 생산능력 확대와 제품 최적화를 목적으로 1공장 재건축 공사를 결정했다고 24일 밝혔다. 이번 공사로 1공장 연면적은 1만5000m²로 확대된다. 약 1억위원의 자금을 투입하며 공...,2020.08.24 16:34,https://paxnetnews.com/articles/64547
"쎌마테라퓨틱스, 국내외 CRO업체와 계약 체결","쎌마테라퓨틱스(이하 쎌마)는 코로나19 치료제 글로벌 3상 진행을 위해 유럽 임상시험수탁기관(CRO, Contract Research Organization) 업체인 OPIS와 국내 기관 ...",2020.08.24 10:30,https://paxnetnews.com/articles/64520
"웹케시, 패스트파이브 입주기업에 경리나라 보급",핀테크 기업 웹케시는 오피스 플랫폼 기업 패스트파이브와 경리 업무 자동화를 위한 업무 협약을 체결했다고 24일 밝혔다. 이번 협약은 패스트파이브의 입주 기업을 대상으로 경리나라 솔루션을 공...,2020.08.24 09:40,https://paxnetnews.com/articles/64517
"엑셀러레이트 첫 IPO 블루포인트, 전망 엇갈려",창업기획사(엑셀러레이터·AC) 블루포인트파트너스(이하 블루포인트)가 업계 최초로 기업공개(IPO)를 추진하며 시장의 관심이 모아진다. 상장시장에서는 낯선 엑셀러레이터인데다 앞서 상장했던 투...,2020.08.24 08:34,https://paxnetnews.com/articles/64401
"롯데글로벌로지스, CP 1400억 발행 나선다",롯데글로벌로지스가 현대로지스틱스에서 사명을 변경한 이후로는 처음으로 기업어음(CP) 시장에 등장한다. 2년물 이상의 장기 CP로 구성돼 사실상 회사채 발행을 대체하는 수단으로 보인다. 20...,2020.08.24 08:34,https://paxnetnews.com/articles/64413
메리츠證 IPO 시장 복귀 가능성은,메리츠증권이 제이알글로벌리츠의 상장을 주관하며 10년 만에 기업공개(IPO) 시장에 모습을 드러냈다. 이를 계기로 메리츠증권이 IPO 주관 업무에 복귀하는 것은 아닌지 업계 관심이 모이고 ...,2020.08.24 08:33,https://paxnetnews.com/articles/64497
"대신證, 라임·종부세 털고간다...3분기 반등기대",대신증권이 2분기 적자를 기록했다. 국내 10개 대형 증권사(자기자본순) 중 나홀로 적자다. 사모펀드 관련 보상과 부동산세로 2분기에만 938억원의 관련 지출이 발생했다. 대신증권은 일회성...,2020.08.24 08:33,https://paxnetnews.com/articles/64498
"롯데하이마트, 실적반등 비결 '효율 극대화'",롯데하이마트가 효율경영 덕을 톡톡히 봤다. 매출은 다소 줄었지만 비용절감 노력으로 이익이 개선됐고 재고를 빠르게 털어낸 결과 영업활동현금흐름도 크게 늘어났다. 20일 금융감독원 전자공시시스...,2020.08.24 08:31,https://paxnetnews.com/articles/64458
"""성장성 보다 안정성""…현대차證 신용등급 전망↑","나이스신용평가(이하 나신평)가 현대차증권(A+)의 신용등급 전망을 '안정적'에서 '긍정적'으로 조정했다. '코로나19' 시국임에도 상반기 양호한 실적을 유지했고, 우발채무와 파생결합증권(E...",2020.08.21 13:39,https://paxnetnews.com/articles/64485
"금감원, 라임판매사 전액배상 거부시 투자자 소송 지원","우리은행과 하나은행, 신한금융투자, 미래에셋대우 등 라임 무역펀드 판매사들이 투자자에 전액 배상 여부를 다음 주 결정하는 가운데, 금융감독원은 이들 판매사가 전액 배상하지 않으면 관련 투자...",2020.08.21 08:39,https://paxnetnews.com/articles/64387
카카오게임즈 설명회 '언택트' 전환에도 개별미팅 지속,카카오게임즈가 최근 기업공개(IPO)를 앞두고 진행 중인 기관 투자설명회(DR)를 비대면 방식으로 전격 전환했다. 국내 신종 코로나바이러스 감염증(코로나19) 확산세가 재차 커진 데 따른 ...,2020.08.21 08:35,https://paxnetnews.com/articles/64441
"대주주 지분 강화한 유테크, 하반기 턴어라운드 기대",코스닥 상장사 유테크가 경영권 분쟁 해소 등에 힙입어 올해 하반기 실적 개선과 기업 정상화를 기대하고 있다.  21일 유테크는 하반기부터 주력이던 전자부품 제조 사업부문의 영업이 정상화되고...,2020.08.21 08:30,https://paxnetnews.com/articles/64469
깐깐해진 금감원…제약·바이오 IPO 훈풍 꺽일까,신종 코로나바이러스감염증(코로나19)의 수혜 업종으로 잇따라 기업공개(IPO)에 나서던 제약·바이오 업계가 난항에 빠졌다. 상장 과열 현상을 우려한 금융감독원이 제약·바이오기업이 제출한 증...,2020.08.21 08:30,https://paxnetnews.com/articles/64451
"수제맥주 첫 상장사 임박···제주맥주, IPO 추진","수제맥주 제조 스타트업 '제주맥주'가 코스닥 상장을 추진한다. 제주맥주가 상장에 성공한다면 국내 수제맥주 업체 중 첫 증시 입성 사례로 기록될 전망이다.  20일 투자 업계에 따르면, 제주...",2020.08.21 08:30,https://paxnetnews.com/articles/64395
"진라면만 저성장?...오뚜기, 닐슨 통계에 ""유감""",오뚜기가 최근 시장조사기관으로부터 집계된 각 사별 라면 매출성장률 자료에 대해 불편한 심기를 내비쳤다. 집계 방식이 자사에 불리했기 때문에 나홀로 성장이 저하된 것처럼 보인다는 것이다. 2...,2020.08.21 08:21,https://paxnetnews.com/articles/64447
"관세청, 면세품 재고판매 연장 해줄까...""검토 중""",면세업계가 10월 말까지 한시적으로 허용한 재고 면세품 판매 기간 연장을 희망하고 있다. 재고품 판매가 코로나19 여파로 고꾸라진 실적을 만회하는 데 일부 도움이 됐가 때문이다. 여기에 재...,2020.08.21 08:20,https://paxnetnews.com/articles/64344
폰 부품사 환골탈태,지난해 폴더블 스마트폰 등장에 힘입어 흑자전환에 성공한 KH바텍이 올 하반기 실적 개선에 본격 나선다. 삼성전자가 다음달 공개할 '갤럭시Z폴드2' 흥행 여부가 최대 관전 포인트다. 업계에선...,2020.08.21 06:30,https://paxnetnews.com/series/63765
"AUM 840억 '화이인베스트먼트', 공개매각 된다","코스닥 상장사 스튜디오산타클로스(옛 화이브라더스코리아, 이하 산타클로스)가 자회사 매각을 통해 재무구조 개선에 나선다.  산타클로스는 삼일회계법인과 자회사인 화이인베스트먼트의 공개매각을 위...",2020.08.20 16:50,https://paxnetnews.com/articles/64422
상반기 고액연봉 미래에셋·메리츠證 '싹쓸이',올해 상반기 증권업계가 순항한 가운데 미래에셋대우와 메리츠증권의 임원들이 고액 연봉 상위권을 휩쓴 것으로 나타났다. 올해 자기자본 10조 돌파를 눈앞에 둔 미래에셋대우의 여전한 선전속에 메...,2020.08.20 14:48,https://paxnetnews.com/articles/64392
"회사채 공모나선 LG이노텍, 수급 불균형 덕분 '톡톡'",LG이노텍(AA-)이 1300억원 회사채 발행에서 1조4000억원이 넘는 수요를 모으며 흥행에 성공했다. 투심을 성공적으로 이끈 배경에는 ▲2분기 매출상승 ▲적극적인 투자설명(IR) ▲회사...,2020.08.20 14:45,https://paxnetnews.com/articles/64421
"카페24, 비대면 창업 수요증가에 IT 인프라 강화",글로벌 전자상거래 플랫폼 카페24가 최근 코로나19 여파로 비대면 서비스 창업이 늘어남에 따라 자사의 네트워크 인프라를 강화했다고 20일 밝혔다. 카페24는 기존 사용하고 있던 360Gbp...,2020.08.20 09:01,https://paxnetnews.com/articles/64408
